step,loss
0,0.7880872
100,0.34937513
200,0.14103094
300,0.11398506
400,0.062211096
500,0.05710348
600,0.032998033
700,0.03520478
800,0.035388894
900,0.026441302
1000,0.023652129
1100,0.025030004
1200,0.02508894
1300,0.025697665
1400,0.024876326
