step,loss
0,0.7865961
100,0.43493852
200,0.33355513
300,0.2516625
400,0.17515296
500,0.1305257
600,0.09924449
700,0.0843416
800,0.06181396
900,0.058426563
1000,0.051364258
1100,0.050350774
1200,0.048711613
1300,0.049040068
