step,loss
0,0.77573186
100,0.4890335
200,0.25776136
300,0.17063874
400,0.12713104
500,0.089926526
600,0.07420807
700,0.06144919
800,0.061432518
900,0.052392162
1000,0.045365058
1100,0.047635783
1200,0.05264094
1300,0.045387257
1400,0.047946326
1500,0.042439632
