step,loss
0,0.7833245
100,0.48748133
200,0.3428188
300,0.23793325
400,0.17112707
500,0.099165864
600,0.08543584
700,0.05199352
800,0.05318977
900,0.05079993
1000,0.05482572
1100,0.047851607
1200,0.0460512
1300,0.04420318
1400,0.046738487
1500,0.04503169
