step,loss
0,0.788802
100,0.4316037
200,0.24703597
300,0.18089738
400,0.09398356
500,0.07109064
600,0.06352067
700,0.057569727
800,0.05192616
900,0.04649052
1000,0.04723007
1100,0.047831632
1200,0.0447075
1300,0.046340376
1400,0.044576414
1500,0.043264147
