step,loss
0,0.7880786
100,0.4189884
200,0.33438376
300,0.22863276
400,0.14683208
500,0.112315714
600,0.08328223
700,0.06885677
800,0.06912499
900,0.050853066
1000,0.047062572
1100,0.04982184
1200,0.043230344
1300,0.042171866
1400,0.04652237
1500,0.04478006
