step,loss
0,0.78149533
100,0.48907045
200,0.31472644
300,0.2815015
400,0.19299828
500,0.1541155
600,0.12678486
700,0.067822054
800,0.0657661
900,0.053702496
1000,0.054432828
1100,0.052023407
1200,0.04955876
1300,0.060312666
