step,train_acc
0,0.0
100,0.25
200,0.5833333333333334
300,0.9583333333333334
400,0.9166666666666666
500,1.0
600,0.9583333333333334
700,1.0
800,0.9583333333333334
900,1.0
1000,1.0
1100,1.0
1200,1.0
1300,1.0
