step,loss
0,0.78960276
100,0.5290109
200,0.3592654
300,0.24087134
400,0.21659216
500,0.12971407
600,0.14339994
700,0.07066135
800,0.07829488
900,0.063047245
1000,0.05474056
1100,0.051207386
1200,0.04839862
1300,0.046334166
