step,loss
0,0.77908385
100,0.26952454
200,0.21094254
300,0.10618858
400,0.06858285
500,0.0573935
600,0.049812935
700,0.041616615
800,0.035601147
900,0.035115846
1000,0.026289685
1100,0.033404797
1200,0.027779331
1300,0.027371472
1400,0.026437776
