step,loss
0,0.77399546
100,0.2111905
200,0.15647194
300,0.067515686
400,0.098526455
500,0.059008278
600,0.040657416
700,0.039020136
800,0.03342716
900,0.02793142
1000,0.026348954
1100,0.02805243
1200,0.024340859
1300,0.023217835
1400,0.027114457
1500,0.027298804
1600,0.023924489
1700,0.025952691
1800,0.019507755
1900,0.026785403
2000,0.024147347
2100,0.025177753
2200,0.02430898
2300,0.023285149
2400,0.022770444
