step,loss
0,0.7913355
100,0.27184963
200,0.16151422
300,0.09655526
400,0.06625445
500,0.059574284
600,0.05007773
700,0.039737716
800,0.03612938
900,0.038742878
1000,0.031571865
1100,0.026333528
1200,0.025172014
1300,0.027332287
1400,0.027455034
