step,loss
0,0.7797185
100,0.5075719
200,0.2918833
300,0.21708578
400,0.17077573
500,0.10778551
600,0.084375486
700,0.06412378
800,0.056157447
900,0.052691653
1000,0.05357744
1100,0.05490943
1200,0.04797846
1300,0.04622837
