step,loss
0,0.7811497
100,0.25004613
200,0.13798453
300,0.07954476
400,0.0862574
500,0.05279237
600,0.045889013
700,0.044614054
800,0.038626768
900,0.03444325
1000,0.02971258
1100,0.029129345
1200,0.028036103
1300,0.02432869
1400,0.02484565
