step,train_acc
0,0.08333333333333333
100,0.75
200,0.9166666666666666
300,0.9583333333333334
400,0.9583333333333334
500,1.0
600,1.0
700,1.0
800,1.0
900,1.0
1000,1.0
1100,1.0
1200,1.0
1300,1.0
1400,1.0
1500,1.0
1600,1.0
1700,1.0
1800,1.0
1900,1.0
2000,1.0
2100,1.0
2200,0.9583333333333334
2300,1.0
2400,1.0
2500,1.0
2600,1.0
2700,1.0
2800,1.0
