step,loss
0,0.7645128
100,0.765358
200,0.749615
300,0.7393697
400,0.73696256
500,0.7274683
600,0.7210485
700,0.7239431
800,0.7084213
900,0.70765346
1000,0.70550215
1100,0.6977592
1200,0.6990474
1300,0.693307
1400,0.6951886
1500,0.68410325
1600,0.6951604
1700,0.67940897
1800,0.6869433
