step,train_acc
0,0.125
100,0.0625
200,0.03125
300,0.03125
400,0.0625
500,0.15625
600,0.15625
700,0.0625
800,0.1875
900,0.09375
1000,0.15625
1100,0.15625
1200,0.0625
1300,0.09375
1400,0.09375
1500,0.15625
1600,0.0
1700,0.1875
1800,0.03125
