step,loss
0,0.78294647
100,0.30401626
200,0.11991798
300,0.095403545
400,0.05896437
500,0.05654762
600,0.038656373
700,0.03261277
800,0.034259554
900,0.028448308
1000,0.029318588
1100,0.026149059
1200,0.026948797
1300,0.020475684
1400,0.023614757
1500,0.023269966
1600,0.021415105
1700,0.024367739
1800,0.027227229
1900,0.022054419
2000,0.023652408
2100,0.022464097
2200,0.025842559
