step,loss
0,0.7930548
100,0.19224522
200,0.17025805
300,0.10473847
400,0.07131855
500,0.04467542
600,0.038524836
700,0.03513349
800,0.028117448
900,0.027538583
1000,0.026714195
1100,0.026120324
1200,0.023750477
1300,0.025680497
1400,0.02564097
1500,0.020407185
1600,0.022614403
1700,0.027132204
1800,0.021838922
1900,0.023790123
2000,0.027488492
2100,0.020843813
2200,0.021418093
