step,loss
0,0.7918476
100,0.2403695
200,0.12292557
300,0.056038857
400,0.051133804
500,0.039412353
600,0.036153972
700,0.034353014
800,0.027592033
900,0.030248227
1000,0.027588047
1100,0.025079874
1200,0.02095175
1300,0.018993482
1400,0.02254152
1500,0.02737124
1600,0.02308618
1700,0.025129974
1800,0.018039344
1900,0.019223021
2000,0.021440066
2100,0.021034917
2200,0.021238659
