step,loss
0,0.7780324
100,0.24967457
200,0.14156915
300,0.10144891
400,0.06375824
500,0.031533495
600,0.029186789
700,0.034950405
800,0.029054329
900,0.029700633
1000,0.023373008
1100,0.025699742
1200,0.027156154
1300,0.027776465
1400,0.025510125
1500,0.024026169
1600,0.02212221
1700,0.030802669
1800,0.02414588
1900,0.022514127
2000,0.023263276
2100,0.025918147
2200,0.02313627
