step,loss
0,0.7799995
100,0.20648001
200,0.18600464
300,0.06637995
400,0.081638694
500,0.074670814
600,0.036850017
700,0.029196091
800,0.026469618
900,0.027588595
1000,0.023306388
1100,0.025850818
1200,0.02462186
1300,0.02793812
1400,0.021761183
1500,0.021928683
1600,0.023091786
1700,0.022467133
1800,0.021722522
1900,0.023515267
2000,0.025174737
2100,0.023541082
2200,0.019949155
