step,loss
0,0.7936939
100,0.23687343
200,0.16108909
300,0.070357166
400,0.0490546
500,0.05852104
600,0.0367627
700,0.034953207
800,0.027414775
900,0.027824441
1000,0.024784215
1100,0.028260253
1200,0.026246792
1300,0.02616382
1400,0.020794876
1500,0.022591636
1600,0.022336848
1700,0.021486923
1800,0.028193539
1900,0.03439581
2000,0.020848041
2100,0.02248476
2200,0.021490203
