step,loss
0,0.77658385
100,0.21897209
200,0.11358328
300,0.11632844
400,0.059625212
500,0.041414917
600,0.029870864
700,0.029948251
800,0.028597087
900,0.029631833
1000,0.02342126
1100,0.022160362
1200,0.029507577
1300,0.02161737
1400,0.025016503
1500,0.02387607
1600,0.023247827
1700,0.023159754
1800,0.023368055
1900,0.02390093
2000,0.023914155
2100,0.027870668
2200,0.024056293
