step,loss
0,0.79022074
100,0.46254182
200,0.30762362
300,0.21909851
400,0.1271756
500,0.124727204
600,0.09091999
700,0.07391166
800,0.06576418
900,0.050087962
1000,0.051396552
1100,0.049684387
1200,0.04754596
1300,0.04364982
