step,loss
0,0.77748156
100,0.30125558
200,0.16667157
300,0.10319561
400,0.06266877
500,0.05029933
600,0.059481062
700,0.040385317
800,0.038080387
900,0.030946929
1000,0.027463812
1100,0.024861287
1200,0.024546675
1300,0.027896404
1400,0.02312863
